Severity,Code,Description,Last Change,DN
major,F2995,"PBR service health grp dest ip 10.220.245.130 in vrf common:CRITICAL-VRF on nodeid 2105 fabric hostname DRC-SVR-LEAF-2105-LT1 is in failed state, reason : tracked as down",2024-11-19T15:42:15.898+00:00,topology/pod-1/node-2105/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::1/dest-[10.220.245.130]-[vxlan-2686977]/fault-F2995
major,F2995,"PBR service health grp dest ip 10.220.245.8 in vrf common:COMMON-VRF on nodeid 2105 fabric hostname DRC-SVR-LEAF-2105-LT1 is in failed state, reason : tracked as down",2024-11-19T15:42:15.898+00:00,topology/pod-1/node-2105/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::3/dest-[10.220.245.8]-[vxlan-3014656]/fault-F2995
major,F2995,"PBR service health grp dest ip 10.220.245.2 in vrf common:COMMON-VRF on nodeid 2105 fabric hostname DRC-SVR-LEAF-2105-LT1 is in failed state, reason : tracked as down",2024-11-19T15:42:15.898+00:00,topology/pod-1/node-2105/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::1/dest-[10.220.245.2]-[vxlan-3014656]/fault-F2995
major,F2833,"PBR service redir grp id 4 on nodeid 2106 fabric hostname DRC-SVR-LEAF-2106-LT1 is in failed state, reason tracked as down.",2024-11-19T13:58:58.171+00:00,topology/pod-1/node-2106/sys/svcredir/inst/destgrp-4/fault-F2833
major,F2833,"PBR service redir grp id 3 on nodeid 2106 fabric hostname DRC-SVR-LEAF-2106-LT1 is in failed state, reason tracked as down.",2024-11-19T13:58:58.171+00:00,topology/pod-1/node-2106/sys/svcredir/inst/destgrp-3/fault-F2833
major,F2833,"PBR service redir grp id 1 on nodeid 2106 fabric hostname DRC-SVR-LEAF-2106-LT1 is in failed state, reason tracked as down.",2025-08-14T18:33:30.586+00:00,topology/pod-1/node-2106/sys/svcredir/inst/destgrp-1/fault-F2833
major,F4203,The PBR destination in the PBR destination group on nodeid 2106 fabric hostname DRC-SVR-LEAF-2106-LT1 is in failed state. Reason: Service Device is tracked as down,2024-11-19T13:58:58.171+00:00,topology/pod-1/node-2106/sys/svcredir/inst/destgrp-3/rsdestAtt-[topology/pod-1/node-2106/sys/svcredir/inst/dest-[10.220.245.130]-[vxlan-2686977]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.130 on nodeid 2106 fabric hostname DRC-SVR-LEAF-2106-LT1 is in failed state, reason tracked as down.",2024-11-19T13:58:58.171+00:00,topology/pod-1/node-2106/sys/svcredir/inst/dest-[10.220.245.130]-[vxlan-2686977]/fault-F2397
major,F4203,The PBR destination in the PBR destination group on nodeid 2106 fabric hostname DRC-SVR-LEAF-2106-LT1 is in failed state. Reason: Service Device is tracked as down,2024-11-19T13:58:58.171+00:00,topology/pod-1/node-2106/sys/svcredir/inst/destgrp-4/rsdestAtt-[topology/pod-1/node-2106/sys/svcredir/inst/dest-[10.220.245.136]-[vxlan-2686977]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.136 on nodeid 2106 fabric hostname DRC-SVR-LEAF-2106-LT1 is in failed state, reason tracked as down.",2024-11-19T13:58:58.171+00:00,topology/pod-1/node-2106/sys/svcredir/inst/dest-[10.220.245.136]-[vxlan-2686977]/fault-F2397
major,F4203,The PBR destination in the PBR destination group on nodeid 2106 fabric hostname DRC-SVR-LEAF-2106-LT1 is in failed state. Reason: Service Device is tracked as down,2025-08-14T18:33:30.586+00:00,topology/pod-1/node-2106/sys/svcredir/inst/destgrp-1/rsdestAtt-[topology/pod-1/node-2106/sys/svcredir/inst/dest-[10.220.245.165]-[vxlan-2686977]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.165 on nodeid 2106 fabric hostname DRC-SVR-LEAF-2106-LT1 is in failed state, reason tracked as down.",2025-08-14T18:33:30.586+00:00,topology/pod-1/node-2106/sys/svcredir/inst/dest-[10.220.245.165]-[vxlan-2686977]/fault-F2397
major,F2833,"PBR service redir grp id 8 on nodeid 2106 fabric hostname DRC-SVR-LEAF-2106-LT1 is in failed state, reason tracked as down.",2024-11-19T13:58:58.171+00:00,topology/pod-1/node-2106/sys/svcredir/inst/destgrp-8/fault-F2833
major,F2833,"PBR service redir grp id 7 on nodeid 2106 fabric hostname DRC-SVR-LEAF-2106-LT1 is in failed state, reason tracked as down.",2024-11-19T13:58:58.171+00:00,topology/pod-1/node-2106/sys/svcredir/inst/destgrp-7/fault-F2833
major,F4203,The PBR destination in the PBR destination group on nodeid 2106 fabric hostname DRC-SVR-LEAF-2106-LT1 is in failed state. Reason: Service Device is tracked as down,2024-11-19T13:58:58.171+00:00,topology/pod-1/node-2106/sys/svcredir/inst/destgrp-7/rsdestAtt-[topology/pod-1/node-2106/sys/svcredir/inst/dest-[10.220.245.2]-[vxlan-3014656]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.2 on nodeid 2106 fabric hostname DRC-SVR-LEAF-2106-LT1 is in failed state, reason tracked as down.",2024-11-19T13:58:58.171+00:00,topology/pod-1/node-2106/sys/svcredir/inst/dest-[10.220.245.2]-[vxlan-3014656]/fault-F2397
major,F4203,The PBR destination in the PBR destination group on nodeid 2106 fabric hostname DRC-SVR-LEAF-2106-LT1 is in failed state. Reason: Service Device is tracked as down,2024-11-19T13:58:58.171+00:00,topology/pod-1/node-2106/sys/svcredir/inst/destgrp-8/rsdestAtt-[topology/pod-1/node-2106/sys/svcredir/inst/dest-[10.220.245.8]-[vxlan-3014656]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.8 on nodeid 2106 fabric hostname DRC-SVR-LEAF-2106-LT1 is in failed state, reason tracked as down.",2024-11-19T13:58:58.171+00:00,topology/pod-1/node-2106/sys/svcredir/inst/dest-[10.220.245.8]-[vxlan-3014656]/fault-F2397
major,F2911,"PBR service health grp common::CRITICAL-EW-FW-ONEARM--ndo--implct::3 on nodeid 2106 fabric hostname DRC-SVR-LEAF-2106-LT1 is in failed state, reason Health grp service is down.",2024-11-19T13:58:58.171+00:00,topology/pod-1/node-2106/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::3/fault-F2911
major,F2911,"PBR service health grp common::CRITICAL-NS-FW-ONEARM--ndo--implct on nodeid 2106 fabric hostname DRC-SVR-LEAF-2106-LT1 is in failed state, reason Health grp service is down.",2025-08-14T18:33:30.586+00:00,topology/pod-1/node-2106/sys/svcredir/inst/healthgrp-common::CRITICAL-NS-FW-ONEARM--ndo--implct/fault-F2911
major,F2911,"PBR service health grp common::CRITICAL-EW-FW-ONEARM--ndo--implct::1 on nodeid 2106 fabric hostname DRC-SVR-LEAF-2106-LT1 is in failed state, reason Health grp service is down.",2024-11-19T13:58:58.171+00:00,topology/pod-1/node-2106/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::1/fault-F2911
major,F2995,"PBR service health grp dest ip 10.220.245.136 in vrf common:CRITICAL-VRF on nodeid 2106 fabric hostname DRC-SVR-LEAF-2106-LT1 is in failed state, reason : tracked as down",2024-11-19T13:58:58.171+00:00,topology/pod-1/node-2106/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::3/dest-[10.220.245.136]-[vxlan-2686977]/fault-F2995
major,F2995,"PBR service health grp dest ip 10.220.245.165 in vrf common:CRITICAL-VRF on nodeid 2106 fabric hostname DRC-SVR-LEAF-2106-LT1 is in failed state, reason : tracked as down",2025-08-14T18:33:30.586+00:00,topology/pod-1/node-2106/sys/svcredir/inst/healthgrp-common::CRITICAL-NS-FW-ONEARM--ndo--implct/dest-[10.220.245.165]-[vxlan-2686977]/fault-F2995
major,F2995,"PBR service health grp dest ip 10.220.245.130 in vrf common:CRITICAL-VRF on nodeid 2106 fabric hostname DRC-SVR-LEAF-2106-LT1 is in failed state, reason : tracked as down",2024-11-19T13:58:58.171+00:00,topology/pod-1/node-2106/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::1/dest-[10.220.245.130]-[vxlan-2686977]/fault-F2995
major,F2911,"PBR service health grp common::COMM-EW-FW-ONEARM--ndo--implct::1 on nodeid 2106 fabric hostname DRC-SVR-LEAF-2106-LT1 is in failed state, reason Health grp service is down.",2024-11-19T13:58:58.171+00:00,topology/pod-1/node-2106/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::1/fault-F2911
major,F2911,"PBR service health grp common::COMM-EW-FW-ONEARM--ndo--implct::3 on nodeid 2106 fabric hostname DRC-SVR-LEAF-2106-LT1 is in failed state, reason Health grp service is down.",2024-11-19T13:58:58.171+00:00,topology/pod-1/node-2106/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::3/fault-F2911
major,F2995,"PBR service health grp dest ip 10.220.245.8 in vrf common:COMMON-VRF on nodeid 2106 fabric hostname DRC-SVR-LEAF-2106-LT1 is in failed state, reason : tracked as down",2024-11-19T13:58:58.171+00:00,topology/pod-1/node-2106/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::3/dest-[10.220.245.8]-[vxlan-3014656]/fault-F2995
major,F2995,"PBR service health grp dest ip 10.220.245.2 in vrf common:COMMON-VRF on nodeid 2106 fabric hostname DRC-SVR-LEAF-2106-LT1 is in failed state, reason : tracked as down",2024-11-19T13:58:58.171+00:00,topology/pod-1/node-2106/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::1/dest-[10.220.245.2]-[vxlan-3014656]/fault-F2995
critical,F1907,"Management port is down, reason being fail on node 2107 of fabric DRC-ACI-01 with hostname DRC-SVR-LEAF-2107-LT1",2025-02-07T11:08:32.079+00:00,topology/pod-1/node-2107/sys/mgmt-[mgmt0]/mgmt/fault-F1907
major,F1368,"SNMP Client programming failed for Pod 1 node 2107 fabric hostname DRC-SVR-LEAF-2107-LT1, reason: VRF not specified for Client Group.",2025-02-07T11:14:02.153+00:00,topology/pod-1/node-2107/sys/snmp/inst/clgrp-MGMT_OOB/client-[10.0.122.155]/fault-F1368
major,F1368,"SNMP Client programming failed for Pod 1 node 2107 fabric hostname DRC-SVR-LEAF-2107-LT1, reason: VRF not specified for Client Group.",2025-02-07T11:14:02.153+00:00,topology/pod-1/node-2107/sys/snmp/inst/clgrp-MGMT_OOB/client-[10.0.122.221]/fault-F1368
major,F2833,"PBR service redir grp id 2 on nodeid 2107 fabric hostname DRC-SVR-LEAF-2107-LT1 is in failed state, reason tracked as down.",2025-02-07T12:45:33.069+00:00,topology/pod-1/node-2107/sys/svcredir/inst/destgrp-2/fault-F2833
major,F2833,"PBR service redir grp id 1 on nodeid 2107 fabric hostname DRC-SVR-LEAF-2107-LT1 is in failed state, reason tracked as down.",2025-02-07T12:45:33.069+00:00,topology/pod-1/node-2107/sys/svcredir/inst/destgrp-1/fault-F2833
major,F4203,The PBR destination in the PBR destination group on nodeid 2107 fabric hostname DRC-SVR-LEAF-2107-LT1 is in failed state. Reason: Service Device is tracked as down,2025-02-07T12:45:33.069+00:00,topology/pod-1/node-2107/sys/svcredir/inst/destgrp-2/rsdestAtt-[topology/pod-1/node-2107/sys/svcredir/inst/dest-[10.220.245.136]-[vxlan-2686977]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.136 on nodeid 2107 fabric hostname DRC-SVR-LEAF-2107-LT1 is in failed state, reason tracked as down.",2025-02-07T12:45:33.069+00:00,topology/pod-1/node-2107/sys/svcredir/inst/dest-[10.220.245.136]-[vxlan-2686977]/fault-F2397
major,F4203,The PBR destination in the PBR destination group on nodeid 2107 fabric hostname DRC-SVR-LEAF-2107-LT1 is in failed state. Reason: Service Device is tracked as down,2025-02-07T12:45:33.069+00:00,topology/pod-1/node-2107/sys/svcredir/inst/destgrp-1/rsdestAtt-[topology/pod-1/node-2107/sys/svcredir/inst/dest-[10.220.245.130]-[vxlan-2686977]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.130 on nodeid 2107 fabric hostname DRC-SVR-LEAF-2107-LT1 is in failed state, reason tracked as down.",2025-02-07T12:45:33.069+00:00,topology/pod-1/node-2107/sys/svcredir/inst/dest-[10.220.245.130]-[vxlan-2686977]/fault-F2397
major,F2911,"PBR service health grp common::CRITICAL-EW-FW-ONEARM--ndo--implct::1 on nodeid 2107 fabric hostname DRC-SVR-LEAF-2107-LT1 is in failed state, reason Health grp service is down.",2025-02-07T12:45:33.069+00:00,topology/pod-1/node-2107/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::1/fault-F2911
major,F2911,"PBR service health grp common::CRITICAL-EW-FW-ONEARM--ndo--implct::3 on nodeid 2107 fabric hostname DRC-SVR-LEAF-2107-LT1 is in failed state, reason Health grp service is down.",2025-02-07T12:45:33.069+00:00,topology/pod-1/node-2107/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::3/fault-F2911
major,F2995,"PBR service health grp dest ip 10.220.245.130 in vrf common:CRITICAL-VRF on nodeid 2107 fabric hostname DRC-SVR-LEAF-2107-LT1 is in failed state, reason : tracked as down",2025-02-07T12:45:33.069+00:00,topology/pod-1/node-2107/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::1/dest-[10.220.245.130]-[vxlan-2686977]/fault-F2995
major,F2995,"PBR service health grp dest ip 10.220.245.136 in vrf common:CRITICAL-VRF on nodeid 2107 fabric hostname DRC-SVR-LEAF-2107-LT1 is in failed state, reason : tracked as down",2025-02-07T12:45:33.069+00:00,topology/pod-1/node-2107/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::3/dest-[10.220.245.136]-[vxlan-2686977]/fault-F2995
major,F1368,"SNMP Client programming failed for Pod 1 node 2107 fabric hostname DRC-SVR-LEAF-2107-LT1, reason: VRF not specified for Client Group.",2025-02-10T17:07:18.533+00:00,topology/pod-1/node-2107/sys/snmp/inst/clgrp-MGMT_OOB/client-[10.222.121.30]/fault-F1368
major,F1368,"SNMP Client programming failed for Pod 1 node 2107 fabric hostname DRC-SVR-LEAF-2107-LT1, reason: VRF not specified for Client Group.",2025-02-10T17:06:18.523+00:00,topology/pod-1/node-2107/sys/snmp/inst/clgrp-MGMT_OOB/client-[10.222.121.26]/fault-F1368
major,F1368,"SNMP Client programming failed for Pod 1 node 2107 fabric hostname DRC-SVR-LEAF-2107-LT1, reason: VRF not specified for Client Group.",2025-02-10T17:06:48.522+00:00,topology/pod-1/node-2107/sys/snmp/inst/clgrp-MGMT_OOB/client-[10.222.121.27]/fault-F1368
major,F1368,"SNMP Client programming failed for Pod 1 node 2107 fabric hostname DRC-SVR-LEAF-2107-LT1, reason: VRF not specified for Client Group.",2025-02-10T17:06:48.522+00:00,topology/pod-1/node-2107/sys/snmp/inst/clgrp-MGMT_OOB/client-[10.222.121.28]/fault-F1368
major,F1368,"SNMP Client programming failed for Pod 1 node 2107 fabric hostname DRC-SVR-LEAF-2107-LT1, reason: VRF not specified for Client Group.",2025-02-10T17:07:18.533+00:00,topology/pod-1/node-2107/sys/snmp/inst/clgrp-MGMT_OOB/client-[10.222.121.29]/fault-F1368
major,F1368,"SNMP Client programming failed for Pod 1 node 2107 fabric hostname DRC-SVR-LEAF-2107-LT1, reason: VRF not specified for Client Group.",2025-02-10T17:12:48.582+00:00,topology/pod-1/node-2107/sys/snmp/inst/clgrp-MGMT_OOB/client-[10.222.121.31]/fault-F1368
major,F1368,"SNMP Client programming failed for Pod 1 node 2107 fabric hostname DRC-SVR-LEAF-2107-LT1, reason: VRF not specified for Client Group.",2025-03-13T16:22:41.522+00:00,topology/pod-1/node-2107/sys/snmp/inst/clgrp-MGMT_OOB/client-[10.0.122.54]/fault-F1368
major,F1368,"SNMP Client programming failed for Pod 1 node 2107 fabric hostname DRC-SVR-LEAF-2107-LT1, reason: VRF not specified for Client Group.",2025-03-13T16:23:11.537+00:00,topology/pod-1/node-2107/sys/snmp/inst/clgrp-MGMT_OOB/client-[10.0.125.50]/fault-F1368
major,F1368,"SNMP Client programming failed for Pod 1 node 2107 fabric hostname DRC-SVR-LEAF-2107-LT1, reason: VRF not specified for Client Group.",2025-03-13T16:23:11.537+00:00,topology/pod-1/node-2107/sys/snmp/inst/clgrp-MGMT_OOB/client-[10.0.122.32]/fault-F1368
major,F1368,"SNMP Client programming failed for Pod 1 node 2107 fabric hostname DRC-SVR-LEAF-2107-LT1, reason: VRF not specified for Client Group.",2025-03-13T16:23:11.537+00:00,topology/pod-1/node-2107/sys/snmp/inst/clgrp-MGMT_OOB/client-[10.0.122.227]/fault-F1368
major,F1368,"SNMP Client programming failed for Pod 1 node 2107 fabric hostname DRC-SVR-LEAF-2107-LT1, reason: VRF not specified for Client Group.",2025-03-13T16:23:41.533+00:00,topology/pod-1/node-2107/sys/snmp/inst/clgrp-MGMT_OOB/client-[10.0.122.228]/fault-F1368
major,F1368,"SNMP Client programming failed for Pod 1 node 2107 fabric hostname DRC-SVR-LEAF-2107-LT1, reason: VRF not specified for Client Group.",2025-03-13T16:24:11.530+00:00,topology/pod-1/node-2107/sys/snmp/inst/clgrp-MGMT_OOB/client-[10.0.122.229]/fault-F1368
major,F1368,"SNMP Client programming failed for Pod 1 node 2107 fabric hostname DRC-SVR-LEAF-2107-LT1, reason: VRF not specified for Client Group.",2025-03-13T16:24:11.530+00:00,topology/pod-1/node-2107/sys/snmp/inst/clgrp-MGMT_OOB/client-[10.0.254.40]/fault-F1368
major,F1368,"SNMP Client programming failed for Pod 1 node 2107 fabric hostname DRC-SVR-LEAF-2107-LT1, reason: VRF not specified for Client Group.",2025-03-13T16:24:11.530+00:00,topology/pod-1/node-2107/sys/snmp/inst/clgrp-MGMT_OOB/client-[10.0.250.30]/fault-F1368
major,F1368,"SNMP Client programming failed for Pod 1 node 2107 fabric hostname DRC-SVR-LEAF-2107-LT1, reason: VRF not specified for Client Group.",2025-03-13T16:24:41.543+00:00,topology/pod-1/node-2107/sys/snmp/inst/clgrp-MGMT_OOB/client-[10.0.250.227]/fault-F1368
critical,F1907,"Management port is down, reason being fail on node 2108 of fabric DRC-ACI-01 with hostname DRC-SVR-LEAF-2108-LT1",2025-02-07T11:20:13.280+00:00,topology/pod-1/node-2108/sys/mgmt-[mgmt0]/mgmt/fault-F1907
major,F1368,"SNMP Client programming failed for Pod 1 node 2108 fabric hostname DRC-SVR-LEAF-2108-LT1, reason: VRF not specified for Client Group.",2025-02-07T11:26:13.390+00:00,topology/pod-1/node-2108/sys/snmp/inst/clgrp-MGMT_OOB/client-[10.0.122.155]/fault-F1368
major,F1368,"SNMP Client programming failed for Pod 1 node 2108 fabric hostname DRC-SVR-LEAF-2108-LT1, reason: VRF not specified for Client Group.",2025-02-07T11:26:13.390+00:00,topology/pod-1/node-2108/sys/snmp/inst/clgrp-MGMT_OOB/client-[10.0.122.221]/fault-F1368
major,F2833,"PBR service redir grp id 3 on nodeid 2108 fabric hostname DRC-SVR-LEAF-2108-LT1 is in failed state, reason tracked as down.",2025-02-07T12:56:14.262+00:00,topology/pod-1/node-2108/sys/svcredir/inst/destgrp-3/fault-F2833
major,F2833,"PBR service redir grp id 1 on nodeid 2108 fabric hostname DRC-SVR-LEAF-2108-LT1 is in failed state, reason tracked as down.",2025-02-07T12:56:14.262+00:00,topology/pod-1/node-2108/sys/svcredir/inst/destgrp-1/fault-F2833
major,F4203,The PBR destination in the PBR destination group on nodeid 2108 fabric hostname DRC-SVR-LEAF-2108-LT1 is in failed state. Reason: Service Device is tracked as down,2025-02-07T12:56:14.262+00:00,topology/pod-1/node-2108/sys/svcredir/inst/destgrp-1/rsdestAtt-[topology/pod-1/node-2108/sys/svcredir/inst/dest-[10.220.245.130]-[vxlan-2686977]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.130 on nodeid 2108 fabric hostname DRC-SVR-LEAF-2108-LT1 is in failed state, reason tracked as down.",2025-02-07T12:56:14.262+00:00,topology/pod-1/node-2108/sys/svcredir/inst/dest-[10.220.245.130]-[vxlan-2686977]/fault-F2397
major,F4203,The PBR destination in the PBR destination group on nodeid 2108 fabric hostname DRC-SVR-LEAF-2108-LT1 is in failed state. Reason: Service Device is tracked as down,2025-02-07T12:56:14.262+00:00,topology/pod-1/node-2108/sys/svcredir/inst/destgrp-3/rsdestAtt-[topology/pod-1/node-2108/sys/svcredir/inst/dest-[10.220.245.136]-[vxlan-2686977]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.136 on nodeid 2108 fabric hostname DRC-SVR-LEAF-2108-LT1 is in failed state, reason tracked as down.",2025-02-07T12:56:14.262+00:00,topology/pod-1/node-2108/sys/svcredir/inst/dest-[10.220.245.136]-[vxlan-2686977]/fault-F2397
major,F2911,"PBR service health grp common::CRITICAL-EW-FW-ONEARM--ndo--implct::3 on nodeid 2108 fabric hostname DRC-SVR-LEAF-2108-LT1 is in failed state, reason Health grp service is down.",2025-02-07T12:56:14.262+00:00,topology/pod-1/node-2108/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::3/fault-F2911
major,F2911,"PBR service health grp common::CRITICAL-EW-FW-ONEARM--ndo--implct::1 on nodeid 2108 fabric hostname DRC-SVR-LEAF-2108-LT1 is in failed state, reason Health grp service is down.",2025-02-07T12:56:14.262+00:00,topology/pod-1/node-2108/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::1/fault-F2911
major,F2995,"PBR service health grp dest ip 10.220.245.130 in vrf common:CRITICAL-VRF on nodeid 2108 fabric hostname DRC-SVR-LEAF-2108-LT1 is in failed state, reason : tracked as down",2025-02-07T12:56:14.262+00:00,topology/pod-1/node-2108/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::1/dest-[10.220.245.130]-[vxlan-2686977]/fault-F2995
major,F2995,"PBR service health grp dest ip 10.220.245.136 in vrf common:CRITICAL-VRF on nodeid 2108 fabric hostname DRC-SVR-LEAF-2108-LT1 is in failed state, reason : tracked as down",2025-02-07T12:56:14.262+00:00,topology/pod-1/node-2108/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::3/dest-[10.220.245.136]-[vxlan-2686977]/fault-F2995
major,F1368,"SNMP Client programming failed for Pod 1 node 2108 fabric hostname DRC-SVR-LEAF-2108-LT1, reason: VRF not specified for Client Group.",2025-02-10T17:16:59.959+00:00,topology/pod-1/node-2108/sys/snmp/inst/clgrp-MGMT_OOB/client-[10.222.121.26]/fault-F1368
major,F1368,"SNMP Client programming failed for Pod 1 node 2108 fabric hostname DRC-SVR-LEAF-2108-LT1, reason: VRF not specified for Client Group.",2025-02-10T17:17:29.952+00:00,topology/pod-1/node-2108/sys/snmp/inst/clgrp-MGMT_OOB/client-[10.222.121.27]/fault-F1368
major,F1368,"SNMP Client programming failed for Pod 1 node 2108 fabric hostname DRC-SVR-LEAF-2108-LT1, reason: VRF not specified for Client Group.",2025-02-10T17:17:29.952+00:00,topology/pod-1/node-2108/sys/snmp/inst/clgrp-MGMT_OOB/client-[10.222.121.28]/fault-F1368
major,F1368,"SNMP Client programming failed for Pod 1 node 2108 fabric hostname DRC-SVR-LEAF-2108-LT1, reason: VRF not specified for Client Group.",2025-02-10T17:17:59.958+00:00,topology/pod-1/node-2108/sys/snmp/inst/clgrp-MGMT_OOB/client-[10.222.121.29]/fault-F1368
major,F1368,"SNMP Client programming failed for Pod 1 node 2108 fabric hostname DRC-SVR-LEAF-2108-LT1, reason: VRF not specified for Client Group.",2025-02-10T17:17:59.958+00:00,topology/pod-1/node-2108/sys/snmp/inst/clgrp-MGMT_OOB/client-[10.222.121.30]/fault-F1368
major,F1368,"SNMP Client programming failed for Pod 1 node 2108 fabric hostname DRC-SVR-LEAF-2108-LT1, reason: VRF not specified for Client Group.",2025-02-10T17:23:30.022+00:00,topology/pod-1/node-2108/sys/snmp/inst/clgrp-MGMT_OOB/client-[10.222.121.31]/fault-F1368
major,F1368,"SNMP Client programming failed for Pod 1 node 2108 fabric hostname DRC-SVR-LEAF-2108-LT1, reason: VRF not specified for Client Group.",2025-03-13T16:32:56.783+00:00,topology/pod-1/node-2108/sys/snmp/inst/clgrp-MGMT_OOB/client-[10.0.122.54]/fault-F1368
major,F1368,"SNMP Client programming failed for Pod 1 node 2108 fabric hostname DRC-SVR-LEAF-2108-LT1, reason: VRF not specified for Client Group.",2025-03-13T16:33:26.779+00:00,topology/pod-1/node-2108/sys/snmp/inst/clgrp-MGMT_OOB/client-[10.0.125.50]/fault-F1368
major,F1368,"SNMP Client programming failed for Pod 1 node 2108 fabric hostname DRC-SVR-LEAF-2108-LT1, reason: VRF not specified for Client Group.",2025-03-13T16:33:56.784+00:00,topology/pod-1/node-2108/sys/snmp/inst/clgrp-MGMT_OOB/client-[10.0.122.32]/fault-F1368
major,F1368,"SNMP Client programming failed for Pod 1 node 2108 fabric hostname DRC-SVR-LEAF-2108-LT1, reason: VRF not specified for Client Group.",2025-03-13T16:33:56.784+00:00,topology/pod-1/node-2108/sys/snmp/inst/clgrp-MGMT_OOB/client-[10.0.122.227]/fault-F1368
major,F1368,"SNMP Client programming failed for Pod 1 node 2108 fabric hostname DRC-SVR-LEAF-2108-LT1, reason: VRF not specified for Client Group.",2025-03-13T16:33:56.784+00:00,topology/pod-1/node-2108/sys/snmp/inst/clgrp-MGMT_OOB/client-[10.0.122.228]/fault-F1368
major,F1368,"SNMP Client programming failed for Pod 1 node 2108 fabric hostname DRC-SVR-LEAF-2108-LT1, reason: VRF not specified for Client Group.",2025-03-13T16:34:26.804+00:00,topology/pod-1/node-2108/sys/snmp/inst/clgrp-MGMT_OOB/client-[10.0.122.229]/fault-F1368
major,F1368,"SNMP Client programming failed for Pod 1 node 2108 fabric hostname DRC-SVR-LEAF-2108-LT1, reason: VRF not specified for Client Group.",2025-03-13T16:34:56.802+00:00,topology/pod-1/node-2108/sys/snmp/inst/clgrp-MGMT_OOB/client-[10.0.254.40]/fault-F1368
major,F1368,"SNMP Client programming failed for Pod 1 node 2108 fabric hostname DRC-SVR-LEAF-2108-LT1, reason: VRF not specified for Client Group.",2025-03-13T16:34:56.802+00:00,topology/pod-1/node-2108/sys/snmp/inst/clgrp-MGMT_OOB/client-[10.0.250.30]/fault-F1368
major,F1368,"SNMP Client programming failed for Pod 1 node 2108 fabric hostname DRC-SVR-LEAF-2108-LT1, reason: VRF not specified for Client Group.",2025-03-13T16:34:56.802+00:00,topology/pod-1/node-2108/sys/snmp/inst/clgrp-MGMT_OOB/client-[10.0.250.227]/fault-F1368
